#{"t_start": 1778231542.2437344, "env_id": "RobotReachPyBullet-Default-v0"}
r,l,t
4.440318,32,3537.98813
3.953447,33,3538.349453
-2.65338,66,3539.06856
-6.964928,111,3540.336321
0.83697,40,3540.775167
5.817062,27,3541.069362
4.340635,33,3541.428469
-4.995227,56,3542.03625
-5.053172,124,3543.399597
7.568044,21,3543.635113
4.477263,32,3543.987674
0.05631,40,3544.430479
7.025005,23,3544.685835
-0.953418,44,3545.164285
5.209284,35,3545.545374
-2.10743,96,3546.591185
4.284742,33,3546.953239
1.593263,64,3547.653747
-2.335658,47,3548.16711
2.815011,39,3548.619622
-2.629716,49,3549.186007
-2.138092,91,3550.237965
4.886541,32,3550.604002
6.966044,24,3550.879247
0.79058,39,3551.329063
3.539865,37,3551.802593
5.44692,29,3552.136153
-6.498116,56,3552.776584
4.068499,32,3553.141652
0.667299,44,3553.653304
3.627306,36,3554.064415
-12.163934,155,3555.842018
-11.902492,60,3556.522509
-8.94332,136,3558.083561
5.130097,31,3558.435478
-4.200762,68,3559.211149
6.071598,27,3559.518589
0.527344,55,3560.147886
5.541154,57,3560.801163
-1.43474,80,3561.730268
6.531499,26,3562.031569
0.985697,40,3562.488712
-5.530656,55,3563.120075
-3.051066,47,3563.705533
0.882686,39,3564.153352
3.649799,35,3564.551463
6.031128,27,3564.857685
-2.214673,48,3565.410415
-0.859878,44,3565.911495
-19.15148,68,3566.696819
3.136543,38,3567.130456
2.536489,36,3567.544784
-1.020837,44,3568.053476
-2.15257,51,3568.63639
2.230879,36,3569.045785
-0.126331,47,3569.580957
-17.882938,87,3570.570117
-1.902563,46,3571.094777
1.092035,43,3571.58349
-3.68869,56,3572.227722
-24.001731,232,3575.957624
6.998992,23,3576.223862
5.428175,29,3576.557979
-0.269826,44,3577.058851
-1.408418,44,3577.564455
4.516668,33,3577.945452
-2.640316,75,3578.804184
5.112128,31,3579.15922
7.520593,22,3579.41281
2.303623,40,3579.876587
5.115446,59,3580.552711
7.184024,22,3580.804051
1.690135,38,3581.237176
-1.855995,49,3581.80549
-0.17799,85,3582.781553
-6.167265,142,3584.406247
5.919249,36,3584.819391
-1.859126,48,3585.363927
-3.94142,112,3586.638604
6.939249,23,3586.910118
-2.505336,110,3588.213701
4.048185,36,3588.625493
-6.272108,101,3589.773923
3.615632,46,3590.301086
-1.329551,46,3590.824678
1.900236,41,3591.294016
3.373517,35,3591.697952
-17.54533,64,3592.424577
2.989974,40,3592.886357
-1.498586,68,3593.683958
-2.599914,85,3594.647219
-6.781329,150,3596.365645
-1.892246,45,3596.879833
-1.341558,44,3597.385552
-3.46972,55,3598.009316
7.886173,21,3598.250046
-1.823864,43,3598.738788
-13.708144,141,3600.362925
-1.642713,45,3600.92999
-5.47213,134,3602.466362
3.16665,38,3602.904213
0.387613,45,3603.422842
2.302952,39,3603.867124
-1.454898,52,3604.456698
3.153709,46,3604.983567
1.874901,41,3605.452384
4.409361,31,3605.806451
5.265315,29,3606.134587
-2.640708,48,3606.690034
3.006984,35,3607.094935
-4.302454,53,3607.70359
2.508578,40,3608.155144
-2.836044,53,3608.765916
-8.961253,143,3610.40921
-5.422593,53,3611.017615
1.917964,42,3611.498879
4.701692,32,3611.867877
6.801867,24,3612.142541
2.468545,37,3612.566333
-1.154726,66,3613.331318
4.974631,31,3613.687477
5.954593,27,3614.00147
-2.605213,69,3614.791738
-14.948791,244,3617.583764
-4.48307,97,3618.692697
2.573411,38,3619.130665
-2.930301,99,3620.262111
7.644089,21,3620.500449
4.646568,30,3620.84557
-3.496382,50,3621.427557
7.778815,21,3621.675075
-5.444834,96,3622.778992
-9.648708,144,3624.47703
-2.529421,48,3625.030654
-3.988093,50,3625.600877
0.141242,43,3626.093641
3.176788,34,3626.481797
0.997574,41,3626.953555
-2.960405,50,3627.528599
7.419336,22,3627.787301
-18.353405,83,3628.747303
5.698847,29,3629.085395
5.976797,38,3629.520282
7.401978,22,3629.773612
-8.778532,163,3631.6391
-5.009764,53,3632.245503
-10.97817,71,3634.042639
6.814436,24,3634.309936
-7.924783,142,3635.91677
4.935374,31,3636.265269
6.27519,25,3636.536117
-7.435173,56,3637.148232
1.221831,73,3637.945133
-3.783242,52,3638.510614
3.039457,36,3638.905573
-6.929345,193,3641.036379
4.313873,33,3641.394653
1.679859,39,3641.820534
0.672602,42,3642.277233
3.080885,38,3642.700258
-0.973441,67,3643.435088
7.272049,25,3643.706642
-3.566732,50,3644.252797
-7.366629,55,3644.851717
3.392008,35,3645.234602
2.813985,47,3645.748528
-3.827927,84,3646.673013
0.858523,41,3647.176358
3.877791,35,3647.561715
4.813068,32,3647.927807
2.044719,37,3648.357723
-0.790788,47,3648.897049
-1.274701,89,3649.914571
-12.357911,169,3651.857296
-0.536989,60,3652.551443
-2.618263,45,3653.075063
-1.829307,64,3653.810718
-2.377402,53,3654.418509
-1.865365,48,3654.959938
0.883391,111,3656.239628
-4.182024,51,3656.820499
5.916929,27,3657.133674
-1.543114,47,3657.675472
-11.288261,153,3659.467246
6.070694,39,3659.913005
-0.716371,49,3660.47093
1.053591,40,3660.927428
-58.092074,500,3666.639323
6.313451,26,3666.938131
3.853214,33,3667.323083
4.644666,33,3667.702664
-36.24539,349,3671.762443
-2.067956,51,3672.346904
-1.613978,47,3672.884848
5.743427,30,3673.234926
2.805896,36,3673.652781
-1.977264,49,3674.214302
-2.067693,51,3674.792513
2.378874,35,3675.191635
-18.156711,61,3675.897871
3.713895,34,3676.287755
-0.86059,46,3676.809915
-0.737184,50,3677.378416
-6.569212,118,3678.727143
2.195956,37,3679.148861
-27.107093,310,3682.697642
-17.881582,198,3684.983181
-0.046245,71,3685.800107
4.524469,31,3686.153863
5.302921,28,3686.482999
-1.521763,45,3686.998669
0.850032,59,3687.677239
-17.136882,77,3688.553801
-4.333264,49,3689.114566
2.715036,39,3689.556403
5.166399,32,3689.921403
-4.659484,74,3691.916123
2.062022,48,3692.440735
-5.049726,53,3693.029874
-5.514153,69,3693.792917
-6.980425,55,3694.437189
0.98269,41,3694.891853
-0.509393,111,3696.161891
5.773257,29,3696.491026
3.336854,35,3696.892032
-1.752673,49,3697.451834
-1.160246,43,3697.942542
-0.698948,59,3698.621274
-1.639419,48,3699.177518
0.924455,51,3699.768835
-0.493363,45,3700.290462
2.239529,36,3700.702387
-2.547425,52,3701.298123
5.708579,28,3701.621376
4.588967,32,3701.98962
2.574605,37,3702.414279
-13.171534,185,3704.547084
-2.363479,75,3705.40321
-10.23028,102,3706.62141
2.674367,37,3707.054597
6.325168,26,3707.353324
-3.265302,89,3708.374348
-27.613835,303,3711.839903
-9.904903,139,3713.430678
-26.67845,499,3719.211931
1.751063,38,3719.65716
1.523386,38,3720.093524
-2.162101,48,3720.64325
-12.721792,259,3723.616962
-0.77497,69,3724.414207
-3.455999,49,3724.974731
-2.881096,106,3726.186961
1.702032,40,3726.643758
-0.210282,58,3727.31429
5.206445,30,3727.65542
2.120233,36,3728.07329
-2.820997,102,3729.243548
4.167178,34,3729.63859
-31.531737,391,3734.201699
6.654984,24,3734.484745
-2.872803,46,3735.013352
-4.394993,105,3736.221444
-23.216115,294,3739.572996
-13.157318,63,3740.290252
-0.360608,69,3741.081547
1.45447,46,3741.615652
7.505661,22,3741.864997
-2.636002,50,3742.43649
-3.430572,49,3743.043406
-0.475779,43,3743.546335
-0.549003,47,3744.083623
-1.796171,57,3744.737142
-8.180628,60,3745.420783
-7.935181,121,3746.805524
-10.339674,132,3748.32547
-3.42061,48,3748.87627
2.345261,41,3750.599701
1.393419,39,3751.025759
0.337384,41,3751.472805
-5.214415,53,3752.058112
-4.493549,51,3752.612884
-1.780351,60,3753.27096
0.82962,41,3753.717784
-6.690256,55,3754.318598
-0.267357,47,3754.834237
6.478777,31,3755.224594
-1.376835,45,3755.716862
1.299076,84,3756.641711
-9.917796,137,3758.139572
-0.92643,47,3758.665188
5.657333,28,3758.972379
1.276678,73,3759.768286
-2.462746,46,3760.271927
-3.673071,114,3761.535973
7.129322,23,3761.798278
5.948526,26,3762.091476
-1.196918,85,3763.054938
-1.941727,48,3763.607012
1.233074,44,3764.121996
0.393451,90,3765.192796
-8.729555,119,3766.596835
-7.82886,115,3768.014101
4.725209,32,3768.411056
-3.386444,77,3769.314083
-2.925955,48,3769.887571
-23.091401,243,3772.775238
-4.853958,110,3774.07681
-12.398937,145,3775.775878
0.260241,44,3776.310381
-3.617547,48,3776.878914
-7.663581,129,3778.408203
0.262651,47,3778.981721
-1.063208,75,3779.939171
-2.801049,99,3781.129612
-3.138286,113,3782.456846
-15.284754,206,3784.914798
-3.094533,46,3785.452382
-3.731943,48,3786.023011
1.061398,39,3786.476087
4.753583,31,3786.857052
-24.381754,274,3790.113906
-23.121328,152,3791.950539
-3.802116,76,3792.883053
5.278366,29,3793.258066
-15.931697,67,3794.09187
-17.395315,65,3794.911732
0.794923,85,3795.98263
0.676593,44,3796.547048
5.997993,27,3796.888179
-7.232144,139,3798.610049
-6.176461,129,3800.227787
-20.091227,85,3801.269073
-1.250104,45,3801.817073
-0.923246,43,3802.324736
-19.080947,74,3803.206127
4.706376,32,3803.595604
-15.889202,232,3806.253419
4.496673,52,3806.850655
4.16433,35,3807.248605
-16.694121,86,3808.244392
-14.008984,161,3811.435359
-3.742936,47,3811.953375
-2.298531,67,3812.685982
-0.326934,42,3813.145921
4.674093,47,3813.660539
-2.322089,57,3814.286097
2.949474,35,3814.66809
-1.15291,44,3815.202682
5.899551,26,3815.486253
1.727162,41,3815.954984
-3.08952,56,3816.600314
5.561129,28,3816.920441
-5.009,52,3817.517946
3.809878,36,3817.928866
-14.538795,209,3820.312152
-14.14437,183,3822.421779
-0.791809,45,3822.938662
2.919922,35,3823.341506
-10.575237,150,3825.059966
5.18838,31,3825.425515
-1.978239,53,3826.033056
-0.648072,43,3826.522636
-7.399686,57,3827.218065
-3.703757,52,3827.816385
-4.118057,88,3828.822354
-0.607719,43,3829.309353
4.094797,32,3829.68172
4.265308,35,3830.08493
-0.567364,46,3830.606777
6.21464,47,3831.151391
-1.654087,49,3831.718927
1.141572,77,3832.607584
-13.416989,184,3834.714979
5.919781,26,3835.014191
-0.521039,44,3835.517022
-11.522519,170,3837.455814
3.21641,36,3837.86563
7.730883,19,3838.081063
-10.794346,130,3839.61583
6.858937,22,3839.873228
6.613304,24,3840.153888
5.392901,29,3840.486042
6.407444,26,3840.77927
2.184357,39,3841.230087
-1.667133,47,3841.767033
-11.203294,58,3842.436269
-5.656083,53,3843.045937
1.928331,38,3843.487076
-5.205107,52,3844.08652
2.945871,40,3844.554118
-0.448703,49,3845.119693
5.165024,31,3845.479744
2.410487,37,3845.906946
-2.632714,50,3846.479471
1.663837,38,3846.918436
-2.190086,69,3847.714634
7.33342,23,3847.976943
-2.693157,52,3848.576344
-2.840507,50,3849.146867
3.622761,37,3849.576735
2.758446,36,3849.992639
2.66261,37,3850.419516
-17.649704,72,3851.312545
1.83067,37,3851.737493
-6.681501,83,3852.796121
-7.896701,154,3854.590984
5.072557,50,3855.166468
5.11129,31,3855.52001
2.540504,35,3855.917933
-2.519175,50,3856.502983
-2.221025,51,3857.085675
-18.091092,92,3858.132279
4.335086,32,3858.500308
3.315363,52,3859.092403
5.34147,30,3859.441998
-3.459242,72,3860.263864
2.895463,35,3860.663907
2.207239,70,3861.512495
5.015522,29,3861.843525
2.810935,37,3862.279625
-1.137962,46,3862.813841
7.52804,21,3863.052204
-0.272876,48,3863.602495
6.712813,24,3863.879138
5.857451,33,3864.25215
-2.250749,47,3864.793773
1.712673,47,3865.3392
0.474811,41,3865.81363
-1.577709,45,3866.330269
-1.270681,47,3866.869678
3.343357,34,3867.260118
5.7166,47,3867.799668
-26.925792,177,3871.115844
-2.413611,50,3871.660238
-0.650887,44,3872.139287
-2.043738,76,3872.967624
1.424624,42,3873.489226
3.332937,48,3874.02702
3.504009,61,3874.733153
1.746267,39,3875.184992
0.453971,45,3875.698112
-0.947864,60,3876.381607
-1.49484,52,3876.98221
-0.291917,61,3877.684805
-1.21802,44,3878.188086
1.431364,37,3878.610662
-0.699072,43,3879.106114
1.879156,38,3879.541967
-4.212427,72,3880.363666
0.96825,42,3880.847095
-3.524854,72,3881.667254
-0.029173,47,3882.202472
0.834622,40,3882.660548
-0.586331,45,3883.175116
4.426062,64,3883.903755
-2.348606,45,3884.419136
6.290227,26,3884.716352
-13.441897,146,3886.440168
1.00472,40,3886.894493
-3.213045,53,3887.502972
2.038988,45,3888.022573
-1.511774,43,3888.51824
5.086441,30,3888.861347
0.007692,79,3889.7745
-1.338783,47,3890.315077
-9.298755,119,3891.675961
4.755857,64,3892.401052
3.825552,70,3893.204067
4.295453,35,3893.605199
2.019155,37,3894.040609
-3.74366,55,3894.672056
5.665105,28,3894.992242
-2.435303,48,3895.533885
5.016732,31,3895.887321
-3.748637,57,3896.537484
-0.801748,47,3897.084033
3.626302,34,3897.499096
-3.156713,48,3898.059268
-0.652071,42,3898.54203
1.666973,41,3899.026476
3.640831,34,3899.418418
-3.64668,52,3900.012227
1.457445,39,3900.457749
3.987023,33,3900.840727
1.308488,38,3901.280865
-3.429788,50,3901.858274
0.873031,42,3902.338364
3.480294,35,3902.740282
-14.499445,69,3903.530061
-3.790965,54,3904.146816
-5.11134,82,3905.083896
-0.287582,50,3905.662015
-1.597516,47,3906.196469
-3.020754,49,3906.757322
6.567232,24,3907.029285
-17.432787,71,3907.83446
2.905556,37,3908.261365
1.724612,44,3908.76113
-13.555827,73,3909.661671
-3.818247,54,3910.291785
-4.888278,82,3911.236344
-1.291932,50,3911.807464
-6.977552,55,3912.433785
0.221416,47,3912.975794
-16.837926,78,3913.871367
-0.987202,46,3914.401301
4.114873,35,3914.798304
1.75179,40,3915.256611
-0.322377,80,3916.17164
-5.010523,80,3917.088857
-3.378652,50,3917.656506
3.620217,32,3918.022115
-2.95333,49,3918.578278
2.481028,36,3918.98731
-0.47088,87,3919.978608
3.406341,55,3920.60692
-6.056664,56,3921.252556
7.351753,33,3921.687435
1.122064,44,3922.193313
3.031704,43,3922.693
2.304839,35,3923.093409
7.078866,23,3923.354932
-4.34736,55,3923.99232
-14.035359,155,3925.763968
2.858665,37,3926.187856
-1.536151,48,3926.735024
-1.353751,46,3928.272888
2.816278,51,3928.827428
-2.150898,53,3929.408154
-2.206287,46,3929.920724
4.903657,29,3930.236988
3.958004,39,3930.666131
5.461762,29,3930.983324
-6.079364,54,3931.570024
0.909805,45,3932.060195
4.022657,35,3932.440192
2.689108,39,3932.865992
-4.75366,108,3934.096394
-1.26943,46,3934.601997
2.006612,67,3935.376704
2.510412,40,3935.838903
0.324552,42,3936.316616
-3.176345,56,3936.958794
4.415329,41,3937.428556
5.500082,29,3937.758759
-1.479185,47,3938.301028
2.813128,38,3938.730959
2.669505,37,3939.153929
5.041644,29,3939.485837
-15.186777,86,3940.467181
-6.657579,54,3941.097946
-1.14596,44,3941.601616
2.767477,35,3942.00791
4.484373,32,3942.375912
-0.159026,42,3942.857463
3.633822,34,3943.251515
-5.304813,143,3944.89368
1.101357,45,3945.406893
3.479738,36,3945.815982
-5.871045,55,3946.505433
6.546438,25,3946.793645
-0.545857,71,3947.610522
-6.328518,55,3948.240862
0.820058,47,3948.778382
6.829525,23,3949.038781
-2.701552,48,3949.588363
5.057237,31,3949.94941
0.357381,42,3950.431395
-34.807545,366,3954.624311
-3.787309,60,3955.31678
-4.827502,61,3956.023081
-13.561724,145,3957.684464
-6.805595,111,3959.018261
0.125704,40,3959.472726
-1.646597,45,3959.98554
-3.985237,53,3960.597927
-3.117217,52,3961.189973
-6.257615,139,3962.777337
0.865085,40,3963.238124
-3.848889,57,3963.900346
-11.681856,145,3965.54667
0.004633,42,3966.023962
-1.989581,52,3966.617143
-0.26688,46,3967.139795
1.03487,43,3967.635489
-1.206357,50,3968.200002
1.850831,43,3968.689005
3.376773,35,3969.08992
1.30756,42,3969.571882
2.292488,38,3970.02012
7.434996,21,3970.257499
-2.100394,51,3970.900429
-3.182422,53,3971.509871
0.863404,46,3972.040445
4.76708,34,3972.428274
-12.923106,153,3974.170189
3.687751,35,3974.568647
0.39122,42,3975.04938
4.099288,32,3975.413423
-0.173212,41,3975.888016
-0.385428,77,3976.770552
-3.348129,50,3977.340536
-0.289817,44,3977.840286
-0.543043,70,3978.644992
-2.174817,113,3979.936837
2.810241,37,3980.359862
4.729961,33,3980.739712
-2.945817,49,3981.300584
-11.670356,66,3982.050613
1.859405,44,3982.561667
-2.54761,54,3983.239752
-0.8145,43,3983.737909
-11.481967,55,3984.373048
-12.348856,57,3985.020097
-19.947504,208,3988.250645
0.480345,78,3989.1034
-19.761604,69,3989.865997
0.375838,44,3990.350619
4.269232,33,3990.719648
-1.5684,81,3991.641611
-0.516744,45,3992.159462
4.211274,33,3992.540294
7.372963,21,3992.78568
2.310338,38,3993.221282
-10.098021,53,3993.821729
-1.663272,81,3994.766617
2.669307,38,3995.254799
-4.949231,86,3996.237322
-21.226713,258,3999.204696
6.547337,24,3999.490916
5.328754,30,3999.835771
-8.861982,155,4001.614753
1.590875,40,4002.071657
3.925592,33,4002.447455
7.116648,42,4002.927848
-2.761901,46,4003.462831
1.815514,39,4003.913463
0.137255,62,4004.624671
-3.703381,88,4005.626468
4.044615,47,4006.176677
-10.715541,126,4007.671481
6.098376,36,4008.087386
0.941816,38,4008.525232
0.96277,44,4009.02846
-0.219953,45,4009.540467
-4.363032,58,4010.205356
0.045499,47,4010.743939
-0.802934,44,4011.244854
2.945849,40,4011.702654
-0.322877,45,4012.226473
-0.616598,44,4012.727472
-13.01773,291,4016.071819
-1.240298,57,4016.72619
7.550256,22,4016.979552
6.495453,40,4017.438932
-2.86116,134,4018.989556
-2.180394,61,4019.741615
4.895072,31,4020.095695
-3.912202,47,4020.636831
4.957898,32,4021.011504
4.377244,33,4021.387666
1.694126,42,4021.870144
6.763193,37,4022.296054
-2.716238,51,4022.877799
4.986717,31,4023.231899
-0.600022,42,4023.710605
-0.921746,47,4024.248556
6.816651,23,4024.511833
5.701153,27,4024.819452
7.420328,20,4025.058295
-2.8429,50,4025.626119
3.490373,49,4026.191683
-4.281215,90,4027.226282
-0.022562,43,4027.71695
5.43367,30,4028.057585
5.948737,27,4028.372072
-18.945346,69,4029.162968
6.088654,25,4029.452965
1.162098,42,4029.937413
-0.681676,48,4030.499236
0.717758,62,4031.210325
-3.518277,55,4031.896621
-3.706678,53,4032.503022
-1.633372,82,4033.450557
3.550061,56,4034.092663
-2.038787,45,4034.609508
0.154478,60,4035.292707
-4.175861,54,4035.911271
-3.877309,54,4036.526802
1.11999,52,4037.13133
4.891784,32,4037.497362
1.732742,39,4037.94269
3.105306,38,4038.380064
-3.033258,54,4039.008105
2.892864,35,4039.409094
2.264127,36,4039.824994
-3.427236,83,4040.782023
3.86405,32,4041.146031
-0.298644,44,4041.644737
-0.735317,45,4042.167417
5.373955,31,4042.525838
0.57951,42,4043.003012
1.87861,40,4043.463762
-13.435537,138,4046.018846
3.116287,37,4046.421305
2.521819,39,4046.846181
-3.709567,51,4047.404496
-12.352184,133,4048.859592
-2.00202,45,4049.351177
2.182674,39,4049.785999
-2.307339,72,4050.570246
1.613038,39,4050.993873
4.684882,44,4051.476718
0.334382,58,4052.109669
-5.365977,95,4053.146439
3.682948,34,4053.516559
1.780106,41,4053.964895
6.58502,43,4054.432953
3.935985,33,4054.847262
6.801044,25,4055.12897
2.370422,62,4055.842113
5.212478,30,4056.183503
6.719812,24,4056.456924
-2.913144,132,4057.964874
2.440701,39,4058.417902
-2.823331,51,4059.004536
-3.267826,56,4059.643497
5.193007,29,4059.974622
-0.80793,52,4060.575166
1.080583,44,4061.085745
0.980248,81,4062.020836
2.109938,87,4063.023737
-0.968711,49,4063.58488
4.303216,34,4063.987702
1.025378,40,4064.442538
-1.52925,72,4065.268419
-1.266506,47,4065.806219
-3.05806,68,4066.58473
0.873002,41,4067.105353
2.154161,40,4067.576035
-3.442688,47,4068.115355
-0.778949,43,4068.618794
-2.391054,51,4069.208003
3.088799,36,4069.619914
-4.184715,56,4070.25788
3.372678,35,4070.654298
-19.47993,89,4071.668576
6.410773,25,4071.95385
-1.176937,49,4072.515801
1.11216,42,4073.000061
-0.411249,44,4073.508335
2.186721,41,4073.980116
4.338238,30,4074.320274
-2.761762,52,4074.915357
-3.007086,49,4075.474908
5.836135,42,4075.953787
-2.085399,48,4076.501344
3.900548,34,4076.889439
-0.785743,43,4077.381715
2.690183,38,4077.82144
-3.562947,52,4078.41642
-13.405034,130,4079.947659
-6.858947,89,4080.971064
-0.260118,42,4081.453469
0.236601,59,4082.129128
3.048588,39,4082.57287
-3.563099,52,4083.166672
-12.540904,60,4083.855929
-0.95351,45,4084.367329
-0.81788,49,4084.936179
5.314363,31,4085.293237
6.957972,39,4085.744523
-0.069737,44,4086.245869
0.693974,39,4086.69468
6.8685,23,4086.963313
-15.891479,138,4088.532292
-3.709242,48,4089.080299
-3.916397,48,4089.63218
-1.747789,50,4090.211617
-0.70081,48,4090.820774
4.438452,76,4091.705332
0.388865,42,4092.194068
-1.131952,45,4092.711191
5.781153,27,4093.020403
4.704904,33,4093.395697
-6.377817,101,4094.555927
4.118591,40,4095.014709
-0.677404,42,4095.488629
-1.724417,46,4096.017433
-0.110747,47,4096.566272
1.383881,39,4097.017688
-18.844984,68,4097.791604
4.468518,34,4098.180217
5.207642,44,4098.683861
0.972395,43,4099.17812
-1.529613,75,4100.034226
6.3927,26,4100.332748
4.960809,43,4100.824773
2.455374,36,4101.235793
-7.565783,77,4102.997483
-4.677712,115,4104.250349
2.283258,39,4104.675515
6.470402,27,4104.970087
4.047991,34,4105.343158
4.016598,34,4105.712152
-3.063498,47,4106.227727
0.450484,42,4106.683872
7.239325,23,4106.939579
0.383817,56,4107.551347
0.260188,42,4108.016282
3.424423,44,4108.50076
2.175602,59,4109.149383
-2.036485,89,4110.118695
-3.439616,142,4111.665931
2.812576,49,4112.198805
-5.240295,52,4112.765211
3.008418,35,4113.145066
4.58098,30,4113.475244
-5.323586,52,4114.106578
1.70755,40,4114.553393
-7.815769,152,4116.297788
-4.451888,70,4117.098574
-16.424715,75,4117.959679
7.136638,23,4118.223722
2.751797,35,4118.624665
7.18546,22,4118.877986
-4.344188,117,4120.217104
2.200384,39,4120.660272
-1.017577,44,4121.161943
-3.588336,54,4121.785824
-2.371519,45,4122.300851
0.584957,41,4122.773116
1.781069,40,4123.234218
6.025821,27,4123.545391
2.438335,37,4123.969032
3.998513,35,4124.370974
0.41994,76,4125.249531
-0.310058,44,4125.755194
-16.54555,70,4126.604082
5.14568,31,4126.96428
1.869101,39,4127.417083
4.364567,32,4127.780289
0.910639,46,4128.306391
2.54694,77,4129.187231
5.996666,31,4129.544287
-5.755712,90,4130.57604
4.589991,30,4130.921383
6.172512,26,4131.219565
-8.300812,162,4133.083788
3.175347,38,4133.53033
6.02132,26,4133.833393
-2.628779,53,4134.441934
6.204361,25,4134.735893
-2.806822,51,4135.325274
-2.964548,62,4136.034401
3.196745,37,4136.46127
-40.011583,236,4139.225246
-1.231014,64,4139.960885
-6.513774,53,4140.573429
5.518694,36,4140.998302
-2.891066,52,4141.590706
3.051919,34,4141.980829
-3.195604,48,4142.536719
0.483539,46,4143.064998
-21.725311,115,4144.381517
-5.044694,104,4145.57899
4.194499,33,4145.956896
-10.87437,117,4147.294569
-3.014604,49,4147.859042
-5.146667,120,4149.244172
1.719877,37,4149.671113
-0.57797,43,4150.176729
4.605828,32,4150.582684
-4.372825,50,4151.154763
-3.33401,49,4151.718005
-3.317445,115,4153.039603
-1.629655,51,4153.621186
-2.626939,48,4154.169998
-2.775957,46,4154.704589
6.966921,23,4154.981124
-8.320274,105,4156.17498
-0.108053,44,4156.678648
0.374215,41,4157.150429
2.766321,42,4157.634576
-11.321189,149,4159.343253
-20.831516,117,4161.424631
-2.09983,44,4161.901501
-0.761458,47,4162.463198
4.740939,31,4162.810338
-4.729017,50,4163.39414
-0.184679,47,4163.934837
5.159503,29,4164.277634
-0.897315,42,4164.756397
4.543762,55,4165.385016
4.961261,29,4165.717541
1.583751,38,4166.149398
0.454519,51,4166.73227
1.044986,43,4167.218984
1.290118,61,4167.919661
-4.275055,50,4168.494437
-6.110555,121,4169.883509
5.877759,28,4170.205552
5.40705,27,4170.517377
-4.759227,114,4171.822137
-3.285784,110,4173.078327
-0.202154,45,4173.59617
-20.208146,73,4174.470042
-1.48167,46,4175.001406
-3.628969,106,4176.211768
-1.634325,62,4176.926865
1.912,38,4177.36072
0.098871,81,4178.291232
5.916171,40,4178.750308
-0.381304,42,4179.236099
-2.936786,93,4180.306271
-7.065955,123,4181.717169
5.501019,30,4182.059259
-1.096735,45,4182.570853
1.683523,38,4183.005571
-0.552911,47,4183.557243
0.173337,43,4184.048423
-1.722371,47,4184.588596
-1.431206,43,4185.076915
5.981054,26,4185.374129
3.158264,34,4185.75911
-2.095169,46,4186.287007
4.691738,32,4186.648297
-1.491562,45,4187.20893
-3.623641,50,4187.778379
-2.010162,52,4188.383193
6.4292,25,4188.672737
-19.288185,282,4191.902203
-17.888305,77,4192.77311
4.14649,49,4193.331882
-1.27142,60,4194.022468
-2.017774,46,4194.550039
1.083705,64,4195.288038
0.272605,42,4195.764091
-3.333129,49,4196.31947
1.5213,41,4196.796026
-8.04966,59,4197.472503
2.814979,45,4197.986625
0.393592,42,4198.475051
-5.673241,174,4200.519855
5.15137,31,4200.873919
3.919154,35,4201.273884
0.488752,41,4201.74263
0.030846,42,4202.224324
-2.978837,47,4202.758268
1.611221,41,4203.240989
-3.520784,53,4203.844388
-0.890916,44,4204.350233
4.434262,43,4204.849783
0.80117,39,4205.29497
4.86144,32,4205.655017
-3.506509,48,4206.205331
6.740571,23,4206.468634
2.444648,69,4207.258545
4.056451,46,4207.783161
0.793511,40,4208.245942
4.580852,30,4208.591004
-3.098588,49,4209.146506
-7.677101,130,4210.626412
-3.801758,120,4212.050068
-6.283833,130,4213.546322
4.457129,40,4214.00317
3.511723,36,4214.418073
-6.427736,102,4215.587371
6.697467,24,4215.85742
-1.793134,47,4216.400383
-13.119663,158,4219.428965
-4.153993,55,4220.029603
-3.096041,51,4220.58444
1.678078,45,4221.07598
-5.839788,99,4222.158118
5.244902,28,4222.462428
3.762379,33,4222.824821
-5.21334,98,4223.932593
-5.15004,51,4224.498932
5.940123,27,4224.801104
-3.243392,85,4225.727265
-2.209712,114,4226.9749
-4.454417,50,4227.525932
-2.96974,53,4228.109462
-2.148392,48,4228.631427
-7.098214,115,4229.888268
5.851591,41,4230.334059
-4.01233,71,4231.111981
2.093294,37,4231.515911
1.884313,37,4231.929524
-2.799929,47,4232.465109
1.087379,43,4232.944868
3.065816,39,4233.372686
0.286133,41,4233.821736
5.585704,27,4234.116445
-1.176777,78,4234.969279
2.621234,36,4235.362214
-0.886346,44,4235.906406
-1.720528,52,4236.503822
-17.97941,70,4237.308722
7.495848,22,4237.564047
-2.104249,82,4238.502959
-7.318701,130,4240.035001
-14.299128,164,4241.954908
4.33119,38,4242.406293
0.379844,42,4242.899961
2.625445,35,4243.302922
-4.819632,120,4244.727938
5.570208,29,4245.064899
1.636365,40,4245.539644
-58.352896,500,4251.463696
-2.442815,46,4251.997905
-3.507252,75,4252.878577
0.986534,58,4253.572765
-2.994537,83,4254.566811
-5.092665,74,4255.433595
-5.71432,53,4256.065797
1.827717,40,4256.54249
2.340241,41,4257.031867
2.147633,76,4257.937248
-0.921193,44,4258.454878
-3.958509,55,4259.108151
6.698846,32,4259.48219
2.728467,44,4260.014386
-17.718601,82,4261.034721
-6.101471,105,4262.277457
-0.483107,47,4262.833165
-8.588235,84,4263.801605
-1.884179,119,4265.181048
-1.405528,44,4265.694689
-17.616974,99,4266.894105
3.120208,35,4267.326961
